epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
105,1854.32,1.06844,0.54686,0.86471,0.84726,0.78673,0.84176,0.57649,0.96125,0.49807,0.84606,0.006568,0.006568,0.006568
106,1873.64,1.06943,0.5482,0.86558,0.84861,0.79217,0.844,0.57911,0.9583,0.49425,0.84592,0.006535,0.006535,0.006535
107,1893.88,1.06985,0.54677,0.86236,0.84638,0.79213,0.84383,0.57748,0.9599,0.49502,0.8455,0.006502,0.006502,0.006502
108,1913.19,1.06379,0.54493,0.86179,0.84822,0.78914,0.84392,0.57741,0.96084,0.4963,0.8455,0.006469,0.006469,0.006469
109,1932.25,1.06426,0.54523,0.86425,0.8531,0.78798,0.84378,0.57967,0.95787,0.49433,0.84488,0.006436,0.006436,0.006436
110,1951.53,1.06124,0.54391,0.86261,0.84431,0.79436,0.84242,0.57748,0.95756,0.49473,0.84494,0.006403,0.006403,0.006403
111,1970.43,1.06782,0.5477,0.86247,0.85194,0.78767,0.84417,0.57834,0.95562,0.49463,0.84481,0.00637,0.00637,0.00637
112,1989.41,1.0607,0.54324,0.86241,0.84785,0.79279,0.84333,0.57894,0.9556,0.4929,0.84448,0.006337,0.006337,0.006337
113,2008.47,1.05909,0.54269,0.86426,0.85355,0.78853,0.8446,0.58003,0.95641,0.49296,0.84494,0.006304,0.006304,0.006304
114,2028.21,1.06026,0.54392,0.86197,0.84877,0.79024,0.845,0.57902,0.95442,0.49204,0.84376,0.006271,0.006271,0.006271
115,2046.79,1.06011,0.54114,0.86164,0.84884,0.79114,0.84453,0.57934,0.95397,0.49224,0.84406,0.006238,0.006238,0.006238
116,2064.98,1.0566,0.54067,0.86133,0.85249,0.78959,0.84456,0.57866,0.95563,0.49343,0.84406,0.006205,0.006205,0.006205
117,2081.56,1.06103,0.54127,0.86137,0.85253,0.78956,0.84583,0.57998,0.9532,0.49153,0.84357,0.006172,0.006172,0.006172
118,2099.14,1.05275,0.54046,0.86218,0.85045,0.79318,0.84653,0.58289,0.95328,0.49141,0.8434,0.006139,0.006139,0.006139
119,2118.6,1.05241,0.53843,0.86187,0.85475,0.7915,0.84578,0.5821,0.95155,0.4903,0.84308,0.006106,0.006106,0.006106
120,2136.16,1.06054,0.54129,0.85948,0.85158,0.79338,0.84629,0.58198,0.95027,0.49031,0.84315,0.006073,0.006073,0.006073
121,2152.77,1.05307,0.54058,0.86152,0.8497,0.79629,0.84596,0.58286,0.95073,0.49105,0.84338,0.00604,0.00604,0.00604
122,2170.41,1.0579,0.54043,0.86023,0.85348,0.79551,0.84695,0.58289,0.94927,0.49027,0.84326,0.006007,0.006007,0.006007
123,2187.19,1.05238,0.53863,0.86087,0.84615,0.79829,0.84727,0.58213,0.94905,0.48881,0.84321,0.005974,0.005974,0.005974
124,2206.12,1.05477,0.54005,0.85959,0.85049,0.79404,0.84693,0.58328,0.94815,0.48857,0.84295,0.005941,0.005941,0.005941
125,2223.03,1.05281,0.53948,0.8613,0.84796,0.79723,0.84634,0.5826,0.94851,0.48909,0.84309,0.005908,0.005908,0.005908
126,2240.31,1.04892,0.53551,0.86103,0.85299,0.79445,0.84817,0.5832,0.94803,0.48884,0.84268,0.005875,0.005875,0.005875
127,2257.09,1.04747,0.53596,0.86037,0.85769,0.79148,0.84942,0.58482,0.94697,0.48711,0.842,0.005842,0.005842,0.005842
128,2273.5,1.04953,0.53589,0.85975,0.84758,0.797,0.84953,0.58551,0.94834,0.48727,0.84214,0.005809,0.005809,0.005809
129,2290.29,1.04828,0.53572,0.85915,0.85673,0.79094,0.84827,0.58465,0.94646,0.48662,0.84184,0.005776,0.005776,0.005776
130,2306.86,1.04661,0.53574,0.85962,0.85147,0.79493,0.84844,0.58506,0.94674,0.487,0.84177,0.005743,0.005743,0.005743
131,2323.86,1.04979,0.53559,0.85725,0.85201,0.79315,0.84834,0.58426,0.94852,0.48714,0.84217,0.00571,0.00571,0.00571
132,2340.45,1.04771,0.53354,0.85837,0.858,0.79135,0.84878,0.585,0.94714,0.48642,0.8419,0.005677,0.005677,0.005677
133,2357.54,1.04409,0.53325,0.8592,0.85119,0.79556,0.84929,0.58454,0.94665,0.48654,0.84175,0.005644,0.005644,0.005644
134,2374.57,1.04842,0.5344,0.85935,0.85279,0.79516,0.84885,0.58531,0.94463,0.48599,0.84142,0.005611,0.005611,0.005611
135,2391.9,1.04581,0.53419,0.85982,0.85184,0.795,0.84998,0.58596,0.94395,0.48542,0.84116,0.005578,0.005578,0.005578
136,2408.36,1.03522,0.53116,0.85972,0.85424,0.79616,0.85057,0.5876,0.94188,0.4842,0.84118,0.005545,0.005545,0.005545
137,2425.45,1.04361,0.53392,0.8572,0.85522,0.79647,0.85096,0.58726,0.94166,0.48444,0.84054,0.005512,0.005512,0.005512
138,2441.87,1.03718,0.5286,0.85798,0.85398,0.79683,0.84929,0.58606,0.9409,0.48493,0.84054,0.005479,0.005479,0.005479
139,2458.75,1.0384,0.53065,0.8585,0.85074,0.79807,0.84971,0.5865,0.94058,0.48486,0.84035,0.005446,0.005446,0.005446
140,2475.22,1.03792,0.52857,0.85748,0.85546,0.79632,0.85049,0.58695,0.93978,0.48291,0.84002,0.005413,0.005413,0.005413
141,2492.02,1.03216,0.52742,0.85712,0.85494,0.79637,0.85049,0.58744,0.94039,0.48232,0.84014,0.00538,0.00538,0.00538
142,2508.87,1.03654,0.52775,0.85707,0.85621,0.79578,0.85081,0.58782,0.93933,0.48154,0.84014,0.005347,0.005347,0.005347
143,2525.99,1.03419,0.52852,0.85837,0.85913,0.79464,0.8509,0.58765,0.94018,0.48222,0.83991,0.005314,0.005314,0.005314
144,2542.69,1.04077,0.52901,0.85698,0.85802,0.79508,0.8508,0.58826,0.93913,0.48242,0.83982,0.005281,0.005281,0.005281
145,2559.81,1.03539,0.52811,0.85786,0.85455,0.79667,0.85018,0.58816,0.93815,0.48193,0.83968,0.005248,0.005248,0.005248
146,2576.44,1.03402,0.52882,0.85835,0.85677,0.79738,0.85026,0.58839,0.93701,0.48125,0.83967,0.005215,0.005215,0.005215
147,2594.11,1.03279,0.52478,0.85734,0.85498,0.79692,0.85062,0.58844,0.93773,0.48144,0.83943,0.005182,0.005182,0.005182
148,2610.65,1.03574,0.52769,0.85762,0.85781,0.7943,0.8501,0.5884,0.93725,0.48135,0.83944,0.005149,0.005149,0.005149
149,2628.34,1.03069,0.5263,0.85778,0.85984,0.79264,0.85056,0.58911,0.93777,0.48108,0.83948,0.005116,0.005116,0.005116
150,2645.02,1.0364,0.52653,0.85513,0.85833,0.79217,0.85086,0.58963,0.93689,0.48053,0.83915,0.005083,0.005083,0.005083
151,2663.26,1.0348,0.52574,0.85448,0.85546,0.7967,0.85164,0.5902,0.93632,0.48008,0.83931,0.00505,0.00505,0.00505
152,2680.19,1.03386,0.52644,0.8565,0.85539,0.79682,0.85163,0.59041,0.93546,0.47957,0.83919,0.005017,0.005017,0.005017
153,2698.24,1.02993,0.52374,0.85544,0.85669,0.79559,0.8518,0.59129,0.93398,0.47903,0.83887,0.004984,0.004984,0.004984
