epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
170,3083.16,0.99511,0.50607,0.84791,0.85627,0.80125,0.85658,0.59808,0.91766,0.47055,0.83441,0.0040716,0.0040716,0.0040716
171,3100.47,0.9903,0.50387,0.84663,0.85801,0.79956,0.85696,0.59805,0.91702,0.47048,0.83434,0.00402084,0.00402084,0.00402084
172,3117.9,0.98902,0.50313,0.84686,0.85739,0.7999,0.85685,0.59798,0.91687,0.47016,0.83427,0.00397019,0.00397019,0.00397019
173,3135.45,0.99371,0.50376,0.84461,0.85591,0.80101,0.85637,0.59813,0.9169,0.47014,0.83421,0.00391966,0.00391966,0.00391966
174,3152.69,0.99006,0.50269,0.84718,0.85865,0.79842,0.8564,0.59815,0.91659,0.47008,0.83415,0.00386926,0.00386926,0.00386926
175,3170.59,0.98903,0.50259,0.84669,0.859,0.79909,0.85621,0.59821,0.91628,0.47012,0.83412,0.00381899,0.00381899,0.00381899
176,3188.85,0.98904,0.50193,0.84603,0.85937,0.79901,0.8558,0.59819,0.91611,0.46996,0.83408,0.00376885,0.00376885,0.00376885
177,3207.01,0.98421,0.50025,0.8467,0.85998,0.79887,0.85627,0.59846,0.91576,0.46968,0.834,0.00371885,0.00371885,0.00371885
178,3224.68,0.98496,0.49982,0.84635,0.8602,0.7991,0.85624,0.59833,0.91546,0.46946,0.83394,0.00366899,0.00366899,0.00366899
179,3242.41,0.98538,0.50058,0.84532,0.85794,0.79977,0.85612,0.59817,0.91528,0.46927,0.83388,0.00361929,0.00361929,0.00361929
180,3259.67,0.9881,0.50155,0.84733,0.85912,0.79895,0.85624,0.59834,0.91501,0.46913,0.8338,0.00356975,0.00356975,0.00356975
181,3277.1,0.98214,0.49941,0.84694,0.85871,0.79927,0.85641,0.59882,0.9151,0.46909,0.8338,0.00352037,0.00352037,0.00352037
