epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
169,2995.08,0.99474,0.50962,0.84913,0.8692,0.71638,0.76199,0.5325,0.93078,0.47498,0.83534,0.00412246,0.00412246,0.00412246
170,3012.5,0.99891,0.50996,0.84705,0.86914,0.71527,0.7624,0.53216,0.93053,0.47476,0.83525,0.0040716,0.0040716,0.0040716
171,3030.36,0.99852,0.50924,0.84565,0.86962,0.71526,0.76278,0.53255,0.93028,0.4746,0.83526,0.00402084,0.00402084,0.00402084
172,3048.05,0.99785,0.50915,0.84765,0.86857,0.71612,0.76313,0.53288,0.92961,0.47429,0.8352,0.00397019,0.00397019,0.00397019
173,3065.48,0.99109,0.5074,0.84813,0.86947,0.71527,0.76305,0.53309,0.92967,0.47424,0.83519,0.00391966,0.00391966,0.00391966
174,3082.72,0.99628,0.50934,0.84625,0.86637,0.71789,0.76309,0.53346,0.9297,0.47425,0.83516,0.00386926,0.00386926,0.00386926
175,3099.93,0.99212,0.50533,0.84764,0.86935,0.71511,0.76309,0.53364,0.92958,0.47403,0.83515,0.00381899,0.00381899,0.00381899
176,3117.19,0.99389,0.50788,0.84797,0.86723,0.71683,0.76305,0.53359,0.92922,0.47392,0.83507,0.00376885,0.00376885,0.00376885
177,3134.57,0.99261,0.50589,0.84878,0.86835,0.71631,0.7631,0.53358,0.92894,0.47354,0.83498,0.00371885,0.00371885,0.00371885
178,3152.22,0.99162,0.5055,0.84675,0.86776,0.7175,0.76311,0.53349,0.92864,0.47355,0.83482,0.00366899,0.00366899,0.00366899
179,3169.48,0.98958,0.50385,0.84746,0.8704,0.71599,0.76314,0.53356,0.92804,0.47313,0.83483,0.00361929,0.00361929,0.00361929
180,3187.15,0.99308,0.50428,0.84436,0.86957,0.71656,0.76327,0.53385,0.92766,0.47305,0.83477,0.00356975,0.00356975,0.00356975
181,3204.86,0.98571,0.50188,0.84515,0.86869,0.71717,0.76347,0.53409,0.92738,0.47279,0.83463,0.00352037,0.00352037,0.00352037
